(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	2	975
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	3	217
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	4	140
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	5	92
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	6	71
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	7	63
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	8	55
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	9	54
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	10	48
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	11	59
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	12	57
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	13	61
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	14	52
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	15	45
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	16	41
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	17	54
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	18	53
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	19	50
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	20	52
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	21	53
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	22	52
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	23	45
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	24	52
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	25	45
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	26	47
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	27	41
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	28	64
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	29	55
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	30	47
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	31	49
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	32	51
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	33	62
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	34	56
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	35	54
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	36	44
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	37	35
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	38	41
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	39	53
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	40	46
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	41	59
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	42	57
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	43	54
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	44	47
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	45	49
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	46	42
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	47	44
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	48	65
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	49	44
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	50	46
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	51	44
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	52	53
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	53	48
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	54	63
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	55	62
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	56	47
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	57	48
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	58	54
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	59	56
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	60	57
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	61	54
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	62	64
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	63	58
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	64	45
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	65	52
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	66	57
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	67	50
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	68	53
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	69	59
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	70	42
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	71	51
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	72	59
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	73	48
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	74	45
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	75	43
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	76	51
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	77	41
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	78	54
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	79	54
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	80	55
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	81	56
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	82	53
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	83	58
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	84	59
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	85	46
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	86	44
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	87	52
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	88	44
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	89	52
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	90	51
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	91	38
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	92	51
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	93	56
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	94	47
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	95	48
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	96	48
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	97	60
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	98	60
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	99	50
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	100	46
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	101	53
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	102	40
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	103	51
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	104	54
