0	-	nan
1	24922229/188848296	0.131969573079971
2	8593813/29975920	0.286690550281693
1	143711/959595	0.149762139235823
2	151913479/472120740	0.321768281139270
2	309301319/944241480	0.327565909305319
2	55622993/209831440	0.265084169464786
2	266635631/944241480	0.282380764505283
2	330534793/1888482960	0.175026621897610
2	450693367/1888482960	0.238653658278177
3	113690666/354090555	0.321077940076656
2	659702801/1888482960	0.349329496200485
2	720277721/1888482960	0.381405464733449
2	128330443/472120740	0.271816999609041
2	219664637/629494320	0.348954120825109
2	2953231/14987960	0.197040224286694
2	103065359/377696592	0.272878710539173
2	45887761/209831440	0.218688681734253
2	24649231/157373580	0.156628774664718
2	50744791/377696592	0.134353319767312
2	125047163/472120740	0.264862676865244
3	23682143/72633960	0.326047801882205
3	17739689/62949432	0.281808563419603
1	798509/5188140	0.153910457312255
2	49306781/188848296	0.261092009006001
3	963402731/2832724440	0.340097581464719
2	224004979/629494320	0.355849086930602
3	4616711/12105660	0.381367971676059
2	37927411/125898864	0.301253004157369
2	158924243/629494320	0.252463347087866
3	1042723583/2832724440	0.368099193933597
3	916995437/2832724440	0.323715015852371
2	186336719/629494320	0.296010167335585
2	40304569/236060370	0.170738396283968
2	401385739/1888482960	0.212544008869426
2	307348063/1888482960	0.162748655672276
2	62152631/377696592	0.164557034181553
2	201544157/1888482960	0.106722782926249
3	111555077/354090555	0.315046745598735
3	14323051/40467492	0.353939675826710
3	917070221/2832724440	0.323741415878771
3	388528757/1416362220	0.274314544340218
3	11255369/44963880	0.250320234819593
1	36391/2835560	0.0128337964987516
2	351671599/1888482960	0.186219100965571
2	24928879/134891640	0.184806701141746
2	193748887/944241480	0.205189976403070
3	57762863/202337460	0.285477849726887
3	3819303/14987960	0.254824739324097
3	23357983/104915720	0.222635683194091
4	1412663347/3776965920	0.374020676098661
2	225382459/944241480	0.238691546361636
2	12885407/67445820	0.191048266593838
2	27335989/269783280	0.101325734493257
2	156813911/944241480	0.166073948583576
3	35999903/141636222	0.254171584723574
2	688990943/1888482960	0.364838316041782
3	8443115/21790188	0.387473251722289
