(((1,2),3),(4,5))	(((1,2),3),(4,5))	2	2954
(((1,2),3),(4,5))	(((1,2),3),(4,5))	3	4161
(((1,2),3),(4,5))	(((1,2),3),(4,5))	4	4610
(((1,2),3),(4,5))	(((1,2),3),(4,5))	5	4590
(((1,2),3),(4,5))	(((1,2),3),(4,5))	6	4483
(((1,2),3),(4,5))	(((1,2),3),(4,5))	7	4204
(((1,2),3),(4,5))	(((1,2),3),(4,5))	8	3947
(((1,2),3),(4,5))	(((1,2),3),(4,5))	9	3793
(((1,2),3),(4,5))	(((1,2),3),(4,5))	10	3617
(((1,2),3),(4,5))	(((1,2),3),(4,5))	11	3441
(((1,2),3),(4,5))	(((1,2),3),(4,5))	12	3443
(((1,2),3),(4,5))	(((1,2),3),(4,5))	13	3134
(((1,2),3),(4,5))	(((1,2),3),(4,5))	14	3183
(((1,2),3),(4,5))	(((1,2),3),(4,5))	15	3034
(((1,2),3),(4,5))	(((1,2),3),(4,5))	16	2996
(((1,2),3),(4,5))	(((1,2),3),(4,5))	17	2879
(((1,2),3),(4,5))	(((1,2),3),(4,5))	18	2731
(((1,2),3),(4,5))	(((1,2),3),(4,5))	19	2722
(((1,2),3),(4,5))	(((1,2),3),(4,5))	20	2597
(((1,2),3),(4,5))	(((1,2),3),(4,5))	21	2538
(((1,2),3),(4,5))	(((1,2),3),(4,5))	22	2497
(((1,2),3),(4,5))	(((1,2),3),(4,5))	23	2412
(((1,2),3),(4,5))	(((1,2),3),(4,5))	24	2460
(((1,2),3),(4,5))	(((1,2),3),(4,5))	25	2330
(((1,2),3),(4,5))	(((1,2),3),(4,5))	26	2292
(((1,2),3),(4,5))	(((1,2),3),(4,5))	27	2214
(((1,2),3),(4,5))	(((1,2),3),(4,5))	28	2150
(((1,2),3),(4,5))	(((1,2),3),(4,5))	29	2111
(((1,2),3),(4,5))	(((1,2),3),(4,5))	30	2141
(((1,2),3),(4,5))	(((1,2),3),(4,5))	31	2032
(((1,2),3),(4,5))	(((1,2),3),(4,5))	32	2007
(((1,2),3),(4,5))	(((1,2),3),(4,5))	33	1921
(((1,2),3),(4,5))	(((1,2),3),(4,5))	34	1975
(((1,2),3),(4,5))	(((1,2),3),(4,5))	35	1862
(((1,2),3),(4,5))	(((1,2),3),(4,5))	36	1832
(((1,2),3),(4,5))	(((1,2),3),(4,5))	37	1822
(((1,2),3),(4,5))	(((1,2),3),(4,5))	38	1826
(((1,2),3),(4,5))	(((1,2),3),(4,5))	39	1751
(((1,2),3),(4,5))	(((1,2),3),(4,5))	40	1634
(((1,2),3),(4,5))	(((1,2),3),(4,5))	41	1665
(((1,2),3),(4,5))	(((1,2),3),(4,5))	42	1599
(((1,2),3),(4,5))	(((1,2),3),(4,5))	43	1570
(((1,2),3),(4,5))	(((1,2),3),(4,5))	44	1603
(((1,2),3),(4,5))	(((1,2),3),(4,5))	45	1492
(((1,2),3),(4,5))	(((1,2),3),(4,5))	46	1540
(((1,2),3),(4,5))	(((1,2),3),(4,5))	47	1460
(((1,2),3),(4,5))	(((1,2),3),(4,5))	48	1466
(((1,2),3),(4,5))	(((1,2),3),(4,5))	49	1399
(((1,2),3),(4,5))	(((1,2),3),(4,5))	50	1414
(((1,2),3),(4,5))	(((1,2),3),(4,5))	51	1353
(((1,2),3),(4,5))	(((1,2),3),(4,5))	52	1339
(((1,2),3),(4,5))	(((1,2),3),(4,5))	53	1311
(((1,2),3),(4,5))	(((1,2),3),(4,5))	54	1257
(((1,2),3),(4,5))	(((1,2),3),(4,5))	55	1317
(((1,2),3),(4,5))	(((1,2),3),(4,5))	56	1239
(((1,2),3),(4,5))	(((1,2),3),(4,5))	57	1227
(((1,2),3),(4,5))	(((1,2),3),(4,5))	58	1184
(((1,2),3),(4,5))	(((1,2),3),(4,5))	59	1112
(((1,2),3),(4,5))	(((1,2),3),(4,5))	60	1145
(((1,2),3),(4,5))	(((1,2),3),(4,5))	61	1134
(((1,2),3),(4,5))	(((1,2),3),(4,5))	62	1069
(((1,2),3),(4,5))	(((1,2),3),(4,5))	63	1111
(((1,2),3),(4,5))	(((1,2),3),(4,5))	64	1053
