1	141/364	0.387362637362637
2	775/1456	0.532280219780220
1	785/2184	0.359432234432234
2	2143/4368	0.490613553113553
1	435/728	0.597527472527473
2	831/1456	0.570741758241758
2	775/1456	0.532280219780220
3	1805/3276	0.550976800976801
3	3883/6552	0.592643467643468
2	269/624	0.431089743589744
2	269/624	0.431089743589744
2	341/728	0.468406593406593
2	2137/4368	0.489239926739927
2	45/104	0.432692307692308
1	11/56	0.196428571428571
2	625/1092	0.572344322344322
1	11/56	0.196428571428571
2	2603/4368	0.595924908424908
3	158/273	0.578754578754579
2	45/104	0.432692307692308
3	158/273	0.578754578754579
2	557/1092	0.510073260073260
2	2747/4368	0.628891941391941
1	323/546	0.591575091575092
0	-	nan
2	160/273	0.586080586080586
1	785/2184	0.359432234432234
2	1075/2184	0.492216117216117
1	565/1092	0.517399267399267
1	141/364	0.387362637362637
2	625/1092	0.572344322344322
2	2137/4368	0.489239926739927
2	2143/4368	0.490613553113553
2	365/728	0.501373626373626
2	261/364	0.717032967032967
2	215/364	0.590659340659341
0	-	nan
1	3/7	0.428571428571429
1	13/28	0.464285714285714
1	2/7	0.285714285714286
2	4/7	0.571428571428571
2	17/28	0.607142857142857
2	17/28	0.607142857142857
2	5/7	0.714285714285714
1	2/7	0.285714285714286
1	3/14	0.214285714285714
0	-	nan
2	17/28	0.607142857142857
2	2455/4368	0.562042124542125
1	331/1092	0.303113553113553
2	1195/2184	0.547161172161172
1	107/546	0.195970695970696
2	77/156	0.493589743589744
2	15/26	0.576923076923077
2	125/273	0.457875457875458
2	289/546	0.529304029304029
2	2377/4368	0.544184981684982
2	197/364	0.541208791208791
2	2455/4368	0.562042124542125
2	77/156	0.493589743589744
2	77/156	0.493589743589744
2	193/312	0.618589743589744
1	409/1092	0.374542124542125
1	25/78	0.320512820512821
1	29/104	0.278846153846154
2	443/728	0.608516483516483
2	1969/4368	0.450778388278388
2	5/12	0.416666666666667
2	991/2184	0.453754578754579
2	319/624	0.511217948717949
1	141/364	0.387362637362637
1	1091/2184	0.499542124542125
2	1265/2184	0.579212454212454
2	343/624	0.549679487179487
1	359/1092	0.328754578754579
1	17/91	0.186813186813187
1	4/13	0.307692307692308
2	409/728	0.561813186813187
1	85/182	0.467032967032967
2	29/56	0.517857142857143
2	437/728	0.600274725274725
