0	-	nan
1	17/44	0.386363636363636
1	5/22	0.227272727272727
1	1/4	0.250000000000000
2	39/88	0.443181818181818
2	21/44	0.477272727272727
2	35/88	0.397727272727273
2	3/8	0.375000000000000
2	13/44	0.295454545454545
2	31/88	0.352272727272727
2	15/44	0.340909090909091
2	41/88	0.465909090909091
2	27/88	0.306818181818182
2	7/22	0.318181818181818
2	5/22	0.227272727272727
3	21/44	0.477272727272727
3	5/11	0.454545454545455
2	5/11	0.454545454545455
3	17/33	0.515151515151515
2	9/22	0.409090909090909
2	35/88	0.397727272727273
2	23/88	0.261363636363636
2	1/4	0.250000000000000
2	2/11	0.181818181818182
3	19/44	0.431818181818182
3	31/66	0.469696969696970
3	25/66	0.378787878787879
2	31/88	0.352272727272727
3	47/132	0.356060606060606
3	25/66	0.378787878787879
4	43/88	0.488636363636364
1	19/44	0.431818181818182
2	9/22	0.409090909090909
1	21/44	0.477272727272727
2	21/44	0.477272727272727
1	5/44	0.113636363636364
3	21/44	0.477272727272727
2	23/44	0.522727272727273
2	17/44	0.386363636363636
3	16/33	0.484848484848485
2	21/88	0.238636363636364
3	9/22	0.409090909090909
1	9/44	0.204545454545455
2	4/11	0.363636363636364
2	3/8	0.375000000000000
3	65/132	0.492424242424242
3	59/132	0.446969696969697
2	27/88	0.306818181818182
2	5/22	0.227272727272727
3	59/132	0.446969696969697
1	1/44	0.0227272727272727
3	13/33	0.393939393939394
1	5/44	0.113636363636364
2	15/44	0.340909090909091
2	13/44	0.295454545454545
1	21/44	0.477272727272727
2	41/88	0.465909090909091
2	17/44	0.386363636363636
2	25/88	0.284090909090909
2	23/88	0.261363636363636
2	41/88	0.465909090909091
2	3/11	0.272727272727273
2	9/22	0.409090909090909
2	29/88	0.329545454545455
3	1/2	0.500000000000000
3	5/11	0.454545454545455
2	3/11	0.272727272727273
2	31/88	0.352272727272727
2	19/88	0.215909090909091
3	31/66	0.469696969696970
3	14/33	0.424242424242424
3	49/132	0.371212121212121
2	1/4	0.250000000000000
3	25/66	0.378787878787879
3	5/11	0.454545454545455
3	17/44	0.386363636363636
3	23/66	0.348484848484849
3	5/11	0.454545454545455
3	65/132	0.492424242424242
3	29/66	0.439393939393939
3	5/12	0.416666666666667
3	53/132	0.401515151515151
2	15/44	0.340909090909091
2	25/88	0.284090909090909
3	59/132	0.446969696969697
3	9/22	0.409090909090909
3	47/132	0.356060606060606
3	43/132	0.325757575757576
2	29/88	0.329545454545455
3	29/66	0.439393939393939
3	19/44	0.431818181818182
3	16/33	0.484848484848485
3	19/44	0.431818181818182
3	17/44	0.386363636363636
3	9/22	0.409090909090909
3	13/33	0.393939393939394
3	15/44	0.340909090909091
3	49/132	0.371212121212121
3	31/66	0.469696969696970
3	14/33	0.424242424242424
3	47/132	0.356060606060606
2	9/88	0.102272727272727
3	23/66	0.348484848484849
3	15/44	0.340909090909091
4	85/176	0.482954545454545
3	47/132	0.356060606060606
3	10/33	0.303030303030303
4	21/44	0.477272727272727
3	35/132	0.265151515151515
3	59/132	0.446969696969697
2	13/44	0.295454545454545
2	21/88	0.238636363636364
3	19/44	0.431818181818182
3	53/132	0.401515151515151
4	21/44	0.477272727272727
1	83/1012	0.0820158102766798
2	763/2024	0.376976284584980
3	1187/3036	0.390974967061924
3	1253/3036	0.412714097496706
3	1225/3036	0.403491436100132
3	107/276	0.387681159420290
3	1391/3036	0.458168642951252
2	237/506	0.468379446640316
1	217/1012	0.214426877470356
3	31/66	0.469696969696970
3	11/23	0.478260869565217
2	135/506	0.266798418972332
3	205/506	0.405138339920949
3	29/69	0.420289855072464
3	659/1518	0.434123847167325
3	260/759	0.342555994729908
3	81/253	0.320158102766798
3	185/506	0.365612648221344
3	565/1518	0.372200263504611
3	37/92	0.402173913043478
3	107/276	0.387681159420290
2	355/1012	0.350790513833992
2	307/1012	0.303359683794466
2	94/253	0.371541501976285
2	70/253	0.276679841897233
2	731/2024	0.361166007905138
2	211/1012	0.208498023715415
2	72/253	0.284584980237154
3	1085/3036	0.357378129117260
3	43/138	0.311594202898551
3	266/759	0.350461133069829
2	387/1012	0.382411067193676
2	229/506	0.452569169960474
2	361/1012	0.356719367588933
2	233/506	0.460474308300395
2	57/184	0.309782608695652
2	433/1012	0.427865612648221
2	613/2024	0.302865612648221
2	485/2024	0.239624505928854
2	555/2024	0.274209486166008
2	557/2024	0.275197628458498
2	365/1012	0.360671936758893
3	461/1012	0.455533596837945
3	61/138	0.442028985507246
2	249/1012	0.246047430830040
2	169/506	0.333992094861660
3	721/1518	0.474967061923584
2	153/506	0.302371541501976
3	59/132	0.446969696969697
1	213/506	0.420948616600791
1	203/1012	0.200592885375494
1	89/528	0.168560606060606
3	65/132	0.492424242424242
2	49/176	0.278409090909091
2	23/66	0.348484848484849
3	227/528	0.429924242424242
3	13/36	0.361111111111111
3	31/88	0.352272727272727
3	59/144	0.409722222222222
3	31/72	0.430555555555556
3	151/396	0.381313131313131
3	5/11	0.454545454545455
2	145/528	0.274621212121212
2	25/66	0.378787878787879
3	685/1584	0.432449494949495
2	73/176	0.414772727272727
2	147/352	0.417613636363636
2	73/176	0.414772727272727
1	173/528	0.327651515151515
2	191/528	0.361742424242424
3	397/792	0.501262626262626
2	89/352	0.252840909090909
2	79/264	0.299242424242424
2	161/528	0.304924242424242
2	287/1056	0.271780303030303
3	689/1584	0.434974747474747
3	5/12	0.416666666666667
3	79/198	0.398989898989899
3	355/792	0.448232323232323
3	703/1584	0.443813131313131
3	329/792	0.415404040404040
3	5/12	0.416666666666667
3	13/36	0.361111111111111
3	595/1584	0.375631313131313
