0	-	nan
1	1/7	0.142857142857143
2	3/10	0.300000000000000
1	11/70	0.157142857142857
2	47/140	0.335714285714286
2	12/35	0.342857142857143
2	39/140	0.278571428571429
2	41/140	0.292857142857143
2	13/70	0.185714285714286
2	1/4	0.250000000000000
3	71/210	0.338095238095238
2	51/140	0.364285714285714
2	2/5	0.400000000000000
2	2/7	0.285714285714286
2	51/140	0.364285714285714
2	29/140	0.207142857142857
2	2/7	0.285714285714286
2	8/35	0.228571428571429
2	23/140	0.164285714285714
2	1/7	0.142857142857143
2	39/140	0.278571428571429
3	12/35	0.342857142857143
3	31/105	0.295238095238095
1	11/70	0.157142857142857
2	19/70	0.271428571428571
3	5/14	0.357142857142857
2	13/35	0.371428571428571
3	2/5	0.400000000000000
2	11/35	0.314285714285714
2	37/140	0.264285714285714
3	27/70	0.385714285714286
3	71/210	0.338095238095238
2	43/140	0.307142857142857
2	5/28	0.178571428571429
2	31/140	0.221428571428571
2	6/35	0.171428571428571
2	6/35	0.171428571428571
2	4/35	0.114285714285714
3	23/70	0.328571428571429
3	13/35	0.371428571428571
3	71/210	0.338095238095238
3	2/7	0.285714285714286
3	11/42	0.261904761904762
1	1/70	0.0142857142857143
2	27/140	0.192857142857143
2	27/140	0.192857142857143
2	3/14	0.214285714285714
3	3/10	0.300000000000000
3	4/15	0.266666666666667
3	7/30	0.233333333333333
4	11/28	0.392857142857143
2	1/4	0.250000000000000
2	1/5	0.200000000000000
2	3/28	0.107142857142857
2	6/35	0.171428571428571
3	4/15	0.266666666666667
2	53/140	0.378571428571429
3	17/42	0.404761904761905
2	29/140	0.207142857142857
2	1/7	0.142857142857143
3	11/30	0.366666666666667
3	29/105	0.276190476190476
2	17/70	0.242857142857143
2	3/14	0.214285714285714
3	23/70	0.328571428571429
3	32/105	0.304761904761905
2	6/35	0.171428571428571
2	17/140	0.121428571428571
2	1/10	0.100000000000000
2	11/140	0.0785714285714286
3	32/105	0.304761904761905
3	3/10	0.300000000000000
3	5/21	0.238095238095238
3	47/210	0.223809523809524
2	1/4	0.250000000000000
