0	-
2	1/12
3	1/3
3	1/9
3	1/3
4	1/4
1	1/6
1	-1/6
2	1/6
2	1/12
4	7/24
4	1/4
3	2/9
1	1/6
4	7/24
2	-1/12
3	1/9
3	1/9
5	1/3
5	1/3
4	1/4
4	7/24
3	2/9
2	1/12
3	1/9
4	1/4
4	5/24
3	1/9
4	1/4
2	1/12
2	1/12
1	-1/6
1	1/6
4	7/24
4	1/4
2	1/12
2	1/6
3	1/9
4	1/4
3	1/9
3	1/9
3	1/9
3	1/9
2	-1/12
3	1/9
2	-1/12
3	2/9
3	1/3
2	1/12
4	7/24
0	-
3	2/9
3	2/9
4	1/4
2	1/12
3	1/9
4	1/4
2	1/12
4	5/24
1	-1/6
0	-
5	1/3
3	1/3
4	7/24
3	2/9
1	1/6
4	1/4
2	1/12
1	-1/6
