(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	2	1714
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	3	2395
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	4	2726
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	5	2560
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	6	2481
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	7	2369
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	8	2158
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	9	2022
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	10	1765
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	11	1700
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	12	1535
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	13	1449
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	14	1417
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	15	1271
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	16	1257
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	17	1212
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	18	1159
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	19	1039
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	20	1049
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	21	989
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	22	974
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	23	923
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	24	895
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	25	874
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	26	915
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	27	853
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	28	769
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	29	827
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	30	811
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	31	832
(((1,2),3),((4,6),5))	(((1,2),3),((4,6),5))	32	772
