0	0	(((1,2),3),4);	(((1,2),3),4);	0	NA	15.0043743512097	0.0144924113937497	30.0087487024194	0.0289848227875112
0	4	(((1,2),3),4);	(((1,2),4),3);	1	0.9	14.5474804815763	0.0275364162880091	29.1130370682149	0.0346563863409027
0	10	(((1,2),3),4);	((1,(2,3)),4);	1	0.9	14.5797508041833	0.0339976526100198	29.1654119693392	0.0515448122254264
0	2	(((1,2),3),4);	((1,(2,4)),3);	1	0.8	14.7460455669009	0.0274459218411524	29.4888985335972	0.0217497426413297
0	12	(((1,2),3),4);	(1,((2,4),3));	2	0.9	16.1542045936351	0.0259332957450539	32.3061624153819	0.038763564438728
0	13	(((1,2),3),4);	(1,(2,(3,4)));	2	0.85	16.2862448562955	0.0330393237702867	32.5818964284301	0.0237459927245182
0	3	(((1,2),3),4);	((1,2),(3,4));	1	0.75	13.9919179310694	0.0276964420927303	28.9585646319661	0.0183250480356094
0	7	(((1,2),3),4);	((1,3),(2,4));	1	0.75	14.0013148807966	0.00732760063467833	28.9648633529277	0.015029399064527
3	3	((1,2),(3,4));	((1,2),(3,4));	0	NA	14.992689257024	0.0321764446141622	29.9853785140481	0.0643528892282856
3	7	((1,2),(3,4));	((1,3),(2,4));	2	1	14.9999536872525	0.0248058348390746	29.9907608100515	0.024007864492529
