70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
70	70
